ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Event_Type
19375,ENSMUSG00000029658.17,Wdr95,chr5,+,149566362,149566468,149564182,149564426,149573988,149574140,19375,"0,0,1","2,1,0","0,2,3","1,0,0",205,99,4.73E-05,0.014518701,"0.0,0.0,1.0","0.0,1.0,1.0",-0.333,SE
19562,ENSMUSG00000047045.17,Tmem164,chrX,+,142682290,142682949,142681417,142681556,142770966,142771033,19562,"9,14,9","6,3,1","14,11,8","0,0,1",758,99,6.64E-06,0.004264302,"0.164,0.379,0.54","1.0,1.0,0.511",-0.476,SE
19748,ENSMUSG00000030990.18,Pgap2,chr7,+,102236093,102236346,102226270,102226445,102236447,102236542,19748,"35,35,40","0,0,1","62,47,35","0,5,5",352,99,9.70E-05,0.023165778,"1.0,1.0,0.918","1.0,0.726,0.663",0.176,SE
19966,ENSMUSG00000025495.15,Ptdss2,chr7,+,141147080,141147148,141135308,141135410,141154352,141154456,19966,"3,2,3","1,2,2","6,1,6","1,0,0",167,99,0.000142431,0.029402267,"0.64,0.372,0.471","0.781,1.0,1.0",-0.433,SE
20091,ENSMUSG00000032525.15,Nktr,chr9,+,121728577,121728685,121727315,121727390,121729635,121729680,20091,"242,217,251","0,2,5","203,231,158","8,5,10",207,99,0.000211307,0.037906064,"1.0,0.981,0.96","0.924,0.957,0.883",0.059,SE
20094,ENSMUSG00000032525.15,Nktr,chr9,+,121738387,121738415,121731477,121731565,121741121,121741151,20094,"7,10,8","36,23,32","22,19,31","34,21,16",127,99,9.96E-05,0.023377438,"0.132,0.253,0.163","0.335,0.414,0.602",-0.268,SE
20095,ENSMUSG00000032525.15,Nktr,chr9,+,121738387,121740075,121731477,121731565,121741121,121741151,20095,"3,3,1","36,23,32","10,10,16","34,21,16",1787,99,0.00021569,0.038164473,"0.005,0.007,0.002","0.016,0.026,0.052",-0.027,SE
20235,ENSMUSG00000035696.15,Rnf38,chr4,-,44158989,44159052,44152359,44152553,44167626,44167922,20235,"2,2,5","1,0,4","0,0,1","3,1,4",162,99,8.58E-06,0.0047622,"0.55,1.0,0.433","0.0,0.0,0.133",0.617,SE
20237,ENSMUSG00000044092.8,C130050O18Rik,chr5,+,139410832,139412347,139406464,139406572,139414272,139415623,20237,"8,17,22","1,2,1","10,8,17","1,0,0",1614,99,0.000181105,0.034238422,"0.329,0.343,0.574","0.38,1.0,1.0",-0.378,SE
20507,ENSMUSG00000021103.12,Mnat1,chr12,+,73170593,73170667,73123716,73123926,73179204,73179308,20507,"33,66,54","0,0,3","68,67,40","4,8,4",173,99,0.000214558,0.038164473,"1.0,1.0,0.912","0.907,0.827,0.851",0.109,SE
20849,ENSMUSG00000048497.11,Mmgt2,chr11,+,62649446,62649548,62648663,62648816,62664669,62664929,20849,"0,1,0","9,11,8","4,4,5","12,5,8",201,99,6.42E-06,0.00418898,"0.0,0.043,0.0","0.141,0.283,0.235",-0.205,SE
20851,ENSMUSG00000048497.11,Mmgt2,chr11,+,62649446,62649548,62648812,62648856,62664669,62664929,20851,"0,0,0","4,4,7","4,5,5","8,4,3",201,99,1.38E-07,0.000291831,"0.0,0.0,0.0","0.198,0.381,0.451",-0.343,SE
20910,ENSMUSG00000042213.17,Zfand4,chr6,+,116287981,116288168,116273578,116273872,116313844,116313920,20910,"0,4,3","1,1,4","3,4,6","0,0,0",286,99,7.77E-08,0.000223116,"0.0,0.581,0.206","1.0,1.0,1.0",-0.738,SE
20911,ENSMUSG00000042213.17,Zfand4,chr6,+,116305616,116305761,116273572,116273872,116313844,116315017,20911,"7,10,13","1,1,4","8,12,7","0,0,0",244,99,0.000111642,0.024982916,"0.74,0.802,0.569","1.0,1.0,1.0",-0.296,SE
20914,ENSMUSG00000042213.17,Zfand4,chr6,+,116328206,116328324,116315067,116315642,116329348,116329544,20914,"17,18,15","0,0,0","16,16,15","0,5,3",217,99,1.33E-05,0.00633893,"1.0,1.0,1.0","1.0,0.593,0.695",0.237,SE
21035,ENSMUSG00000009894.15,Snap47,chr11,-,59421524,59421649,59407133,59407810,59428340,59428813,21035,"142,116,621,656","41,26,45","193,017,651,546","6,39,14",224,99,2.16E-05,0.008507916,"0.939,0.966,0.942","0.993,0.952,0.98",-0.026,SE
21170,ENSMUSG00000074415.12,2610203C20Rik,chr9,+,41393377,41393417,41393193,41393299,41402123,41402263,21170,"3,2,1","23,26,26","2,9,10","13,16,23",139,99,0.000223742,0.039112061,"0.085,0.052,0.027","0.099,0.286,0.236",-0.152,SE
21197,ENSMUSG00000026315.13,Serpinb8,chr1,+,107602799,107602917,107598899,107599037,107604603,107604746,21197,"33,33,23","6,3,3","52,30,26","2,0,0",217,99,2.62E-05,0.009455223,"0.715,0.834,0.778","0.922,1.0,1.0",-0.198,SE
21202,ENSMUSG00000030302.16,Atp2b2,chr6,-,113797109,113797151,113796238,113796397,113805460,113805586,21202,"21,22,32","7,741,040,915","70,49,31","1,384,911,743",141,99,0.000311298,0.048903573,"0.019,0.015,0.024","0.034,0.036,0.028",-0.013,SE
21228,ENSMUSG00000034401.16,Spata6,chr4,+,111746140,111746278,111719983,111720257,111767662,111767704,21228,"2,3,3","0,0,0","5,14,9","3,5,0",237,99,7.61E-06,0.004529788,"1.0,1.0,1.0","0.41,0.539,1.0",0.35,SE
21239,ENSMUSG00000005893.14,Nr2c2,chr6,+,92105281,92105365,92091389,92091742,92149603,92149804,21239,"6,18,5","0,6,1","12,11,5","0,0,0",183,99,0.000132875,0.028136549,"1.0,0.619,0.73","1.0,1.0,1.0",-0.217,SE
21667,ENSMUSG00000055313.14,Pgbd1,chr13,-,21428267,21428362,21421851,21423624,21433390,21433542,21667,"3,3,6","6,5,1","4,3,6","1,1,0",194,99,0.000269957,0.044359367,"0.203,0.234,0.754","0.671,0.605,1.0",-0.362,SE
21668,ENSMUSG00000055313.14,Pgbd1,chr13,-,21428267,21428378,21421277,21423624,21433390,21433542,21668,"6,4,6","6,5,1","13,4,11","1,1,0",210,99,2.42E-05,0.00907137,"0.32,0.274,0.739","0.86,0.653,1.0",-0.393,SE
21692,ENSMUSG00000058056.16,Palld,chr8,-,61534857,61534908,61533353,61533575,61535685,61535784,21692,"1,1,0","2,1,2","3,4,3","4,0,0",150,99,3.10E-05,0.01071789,"0.248,0.398,0.0","0.331,1.0,1.0",-0.562,SE
21756,ENSMUSG00000057596.13,Trim30d,chr7,-,104487575,104488051,104484177,104484273,104507670,104507825,21756,"1,1,6","0,2,2","8,3,1","0,0,0",575,99,2.07E-05,0.008372797,"1.0,0.079,0.341","1.0,1.0,1.0",-0.527,SE
22262,ENSMUSG00000030237.14,Slco1a4,chr6,-,141855212,141855289,141845408,141845518,141856123,141856171,22262,"32,99,115","6,3,7","146,208,189","0,2,0",176,99,6.60E-07,0.000774881,"0.75,0.949,0.902","1.0,0.983,1.0",-0.127,SE
22396,ENSMUSG00000041264.16,Uspl1,chr5,+,149185484,149185661,149184662,149184806,149187707,149187876,22396,"4,3,7","13,16,12","2,0,0","14,30,13",276,99,4.71E-05,0.014518701,"0.099,0.063,0.173","0.049,0.0,0.0",0.095,SE
22561,ENSMUSG00000033740.17,St18,chr1,+,6752295,6752368,6734869,6734972,6752993,6753036,22561,"2,9,4","2,4,1","21,6,4","0,1,1",172,99,0.000319433,0.049770657,"0.365,0.564,0.697","1.0,0.775,0.697",-0.282,SE
22901,ENSMUSG00000075254.11,Heg1,chr16,+,33720648,33721002,33710399,33710699,33725424,33725643,22901,"11,13,16","0,2,4","14,8,11","0,1,0",453,99,0.000181694,0.034238422,"1.0,0.587,0.466","1.0,0.636,1.0",-0.194,SE
22915,ENSMUSG00000071753.11,C230004F18Rik,chrX,+,61122011,61122159,61119341,61119424,61133365,61133503,22915,"43,45,51","9,10,7","52,71,61","3,0,3",247,99,7.04E-06,0.004382096,"0.657,0.643,0.745","0.874,1.0,0.891",-0.24,SE
23052,ENSMUSG00000027985.14,Lef1,chr3,+,131191022,131191106,131189334,131189425,131193128,131193251,23052,"17,17,12","1,0,0","15,24,14","2,5,1",183,99,0.000211012,0.037906064,"0.902,1.0,1.0","0.802,0.722,0.883",0.165,SE
23214,ENSMUSG00000028184.12,Adgrl2,chr3,-,148820450,148820468,148815582,148817928,148820972,148821054,23214,"1,1,0","5,3,2","10,2,4","2,3,4",117,99,3.78E-05,0.012228228,"0.145,0.22,0.0","0.809,0.361,0.458",-0.421,SE
23325,ENSMUSG00000070814.15,Zswim9,chr7,-,13269334,13269647,13258966,13261640,13277145,13277428,23325,"22,31,10","0,0,1","22,8,13","3,2,1",412,99,0.000157103,0.031329116,"1.0,1.0,0.706","0.638,0.49,0.758",0.273,SE
23353,ENSMUSG00000061207.11,Stk19,chr17,-,34824513,34824661,34823992,34824324,34824750,34824848,23353,"46,72,61","3,0,0","52,63,50","9,2,3",247,99,0.00031985,0.049770657,"0.86,1.0,1.0","0.698,0.927,0.87",0.122,SE
23800,ENSMUSG00000024969.15,Mark2,chr19,-,7279985,7280012,7279110,7279278,7280997,7281255,23800,"5,1,1","0,1,0","7,4,3","10,3,1",126,99,4.81E-05,0.014543994,"1.0,0.44,1.0","0.355,0.512,0.702",0.29,SE
24026,ENSMUSG00000078700.10,D030028A08Rik,chr11,+,96958852,96959024,96952580,96952728,96959339,96959451,24026,"1,1,0","0,3,1","2,2,1","1,0,0",271,99,5.07E-06,0.003526707,"1.0,0.109,0.0","0.422,1.0,1.0",-0.438,SE
24099,ENSMUSG00000035126.19,Wdr78,chr4,-,103049398,103049625,103048209,103048366,103050098,103050197,24099,"38,53,41","1,4,5","31,19,27","0,0,1",326,99,0.000129444,0.028045549,"0.92,0.801,0.713","1.0,1.0,0.891",-0.152,SE
24130,ENSMUSG00000075302.10,Erich2,chr2,+,70523043,70523092,70522479,70522507,70523330,70523367,24130,"5,4,4","4,1,1","3,1,2","0,0,0",148,99,5.27E-05,0.015247229,"0.455,0.728,0.728","1.0,1.0,1.0",-0.363,SE
24172,ENSMUSG00000003812.13,Dnase2a,chr8,+,84909525,84909690,84909256,84909335,84909771,84909925,24172,"18,18,22","0,0,0","32,31,25","6,1,1",264,99,4.81E-05,0.014543994,"1.0,1.0,1.0","0.667,0.921,0.904",0.169,SE
24208,ENSMUSG00000045903.8,Npas4,chr19,-,4987777,4987887,4987314,4987450,4988074,4988348,24208,"16,27,34","0,1,0","13,25,21","2,5,3",209,99,8.57E-06,0.0047622,"1.0,0.927,1.0","0.755,0.703,0.768",0.234,SE
24379,ENSMUSG00000032925.16,Itgbl1,chr14,+,123843573,123843737,123840562,123840685,123846438,123846579,24379,"0,1,0","2,0,1","1,3,7","3,0,0",263,99,0.000111896,0.024982916,"0.0,1.0,0.0","0.111,1.0,1.0",-0.37,SE
24500,ENSMUSG00000031626.17,Sorbs2,chr8,+,45745419,45745446,45736152,45736202,45759052,45759092,24500,"1,7,6","0,0,0","9,7,3","1,5,2",126,99,1.81E-06,0.001578624,"1.0,1.0,1.0","0.876,0.524,0.541",0.353,SE
24552,ENSMUSG00000004980.16,Hnrnpa2b1,chr6,-,51464427,51464547,51464088,51464211,51465178,51465241,24552,"692,668,743","47,53,48","518,770,604","47,103,76",219,99,0.000142378,0.029402267,"0.869,0.851,0.875","0.833,0.772,0.782",0.069,SE
25355,ENSMUSG00000039219.18,Arid4b,chr13,+,14191948,14192101,14191176,14191256,14193365,14193581,25355,"0,4,4","93,89,103","13,8,8","113,101,63",252,99,0.000202066,0.037223566,"0.0,0.017,0.015","0.043,0.03,0.048",-0.03,SE
25637,ENSMUSG00000042138.8,Msantd2,chr9,+,37491455,37491569,37489599,37489833,37517372,37517472,25637,"5,1,2","0,2,1","0,1,0","1,2,2",213,99,3.57E-05,0.011645557,"1.0,0.189,0.482","0.0,0.189,0.0",0.494,SE
25808,ENSMUSG00000029629.17,Phf14,chr6,+,11987575,11987682,11987003,11987274,11988721,11988817,25808,"287,369,385","21,11,19","290,421,321","9,8,3",206,99,0.000251284,0.041941688,"0.868,0.942,0.907","0.939,0.962,0.981",-0.055,SE
26541,ENSMUSG00000020646.17,Mboat2,chr12,+,24924198,24924294,24831630,24831774,24939293,24939302,26541,"2,1,0","2,5,5","5,4,3","1,0,3",195,99,0.000111696,0.024982916,"0.337,0.092,0.0","0.717,1.0,0.337",-0.542,SE
26820,ENSMUSG00000054986.13,Sec14l3,chr11,+,4074719,4074826,4071408,4071495,4075165,4075305,26820,"1,0,0","1,2,3","3,2,3","1,2,1",206,99,4.55E-05,0.014388241,"0.325,0.0,0.0","0.59,0.325,0.59",-0.393,SE
26821,ENSMUSG00000054986.13,Sec14l3,chr11,+,4075165,4075305,4071408,4071495,4075391,4075561,26821,"3,5,6","2,2,2","2,11,7","1,0,0",239,99,6.15E-05,0.017180612,"0.383,0.509,0.554","0.453,1.0,1.0",-0.336,SE
26842,ENSMUSG00000030629.15,Zfand6,chr7,-,84642285,84642437,84634238,84634409,84652881,84653042,26842,"0,0,1","23,21,18","3,4,5","18,12,17",251,99,0.000111333,0.024982916,"0.0,0.0,0.021","0.062,0.116,0.104",-0.087,SE
26844,ENSMUSG00000030629.15,Zfand6,chr7,-,84642285,84642437,84634238,84634409,84689745,84689959,26844,"0,0,1","23,22,17","3,4,5","9,23,6",251,99,3.02E-05,0.010590552,"0.0,0.0,0.023","0.116,0.064,0.247",-0.135,SE
27012,ENSMUSG00000022350.7,Washc5,chr15,-,59369152,59369298,59368375,59368460,59369879,59370185,27012,"141,165,146","5,1,0","153,171,134","19,7,3",245,99,5.51E-05,0.015717734,"0.919,0.985,1.0","0.765,0.908,0.948",0.094,SE
27794,ENSMUSG00000052934.14,Fbxo31,chr8,-,121564637,121564724,121560385,121560462,121566274,121566346,27794,"4,0,5","149,223,214","40,1,2","218,216,143",186,99,5.27E-06,0.003580272,"0.014,0.0,0.012","0.089,0.002,0.007",-0.024,SE
27924,ENSMUSG00000035469.17,Rcbtb1,chr14,+,59206763,59206930,59205624,59205722,59209924,59209971,27924,"2,1,3","0,0,0","6,8,5","6,1,1",266,99,1.35E-07,0.000291831,"1.0,1.0,1.0","0.271,0.749,0.65",0.443,SE
28096,ENSMUSG00000039903.16,Eva1c,chr16,+,90866254,90866451,90831112,90831432,90869565,90869689,28096,"5,1,5","1,0,0","2,0,1","0,2,1",296,99,0.000267684,0.044162447,"0.626,1.0,1.0","1.0,0.0,0.251",0.458,SE
28332,ENSMUSG00000073427.4,Gm4924,chr10,+,82368570,82368697,82354254,82354381,82383762,82383844,28332,"32,28,47","8,4,4","30,36,30","0,0,1",226,99,6.99E-07,0.000797115,"0.637,0.754,0.837","1.0,1.0,0.929",-0.234,SE
28620,ENSMUSG00000002100.15,Mybpc3,chr2,+,91122339,91122342,91121901,91121955,91122635,91122647,28620,"5,3,3","1,0,0","12,0,0","1,2,2",102,99,6.11E-05,0.017180612,"0.829,1.0,1.0","0.921,0.0,0.0",0.636,SE
28887,ENSMUSG00000024283.14,Wac,chr18,+,7910515,7910824,7905931,7906044,7916051,7916284,28887,"448,487,457","5,12,7","421,512,395","28,17,14",408,99,0.000101755,0.023652979,"0.956,0.908,0.941","0.785,0.88,0.873",0.089,SE
29000,ENSMUSG00000115157.1,AC122263.2,chr15,-,37725083,37725161,37584455,37584505,37734280,37734335,29000,"0,1,0","1,1,1","3,1,1","0,1,0",177,99,2.76E-07,0.000436,"0.0,0.359,0.0","1.0,0.359,1.0",-0.667,SE
29301,ENSMUSG00000028842.15,Ago3,chr4,-,126404204,126404413,126376906,126377041,126417227,126417399,29301,"3,1,2","0,0,0","1,2,1","2,3,0",308,99,1.78E-06,0.001578624,"1.0,1.0,1.0","0.138,0.176,1.0",0.562,SE
29359,ENSMUSG00000038677.13,Scube3,chr17,+,28165986,28166148,28165426,28165642,28166356,28166524,29359,"8,9,7","0,0,0","12,5,8","3,3,0",261,99,0.000129946,0.028045549,"1.0,1.0,1.0","0.603,0.387,1.0",0.337,SE
29464,ENSMUSG00000060510.14,Zfp266,chr9,-,20506727,20506882,20505976,20506065,20508018,20508185,29464,"175,185,176","3,5,0","155,209,113","11,16,13",254,99,9.06E-08,0.000232572,"0.958,0.935,1.0","0.846,0.836,0.772",0.146,SE
29821,ENSMUSG00000030102.11,Itpr1,chr6,+,108423332,108423365,108417888,108418000,108431460,108431496,29821,"242,279,263","5,4,7","659,289,201","26,17,16",132,99,0.000235718,0.040179678,"0.973,0.981,0.966","0.95,0.927,0.904",0.046,SE
29824,ENSMUSG00000030102.11,Itpr1,chr6,+,108431460,108431496,108417888,108418000,108438299,108438432,29824,"2,1,5","15,9,21","15,10,13","31,13,11",135,99,0.000307014,0.04854278,"0.089,0.075,0.149","0.262,0.361,0.464",-0.258,SE
30279,ENSMUSG00000026159.13,Agfg1,chr1,+,82880746,82880818,82876170,82876324,82882227,82882437,30279,"4,7,3","195,199,234","22,12,5","180,181,170",171,99,5.23E-05,0.015237351,"0.012,0.02,0.007","0.066,0.037,0.017",-0.027,SE
30292,ENSMUSG00000019982.15,Myb,chr10,-,21144968,21145325,21142961,21143092,21146185,21146440,30292,"2,5,9","1,3,3","6,1,2","0,0,1",456,99,0.000199916,0.03699341,"0.303,0.266,0.394","1.0,1.0,0.303",-0.447,SE
30461,ENSMUSG00000038611.17,Phrf1,chr7,+,141260959,141261114,141258031,141260707,141261287,141261542,30461,"42,40,22","2,4,2","46,46,29","1,0,0",254,99,0.000305193,0.04854278,"0.891,0.796,0.811","0.947,1.0,1.0",-0.15,SE
30593,ENSMUSG00000029924.12,Slc37a3,chr6,-,39372078,39372137,39366888,39367046,39377234,39377639,30593,"5,3,3","1,1,7","2,5,2","0,0,0",158,99,3.22E-07,0.000490242,"0.758,0.653,0.212","1.0,1.0,1.0",-0.459,SE
30754,ENSMUSG00000043987.18,Cep164,chr9,-,45781951,45782248,45779689,45779836,45785777,45785921,30754,"14,12,12","0,1,1","15,18,7","2,6,5",396,99,6.11E-05,0.017180612,"1.0,0.75,0.75","0.652,0.429,0.259",0.387,SE
30761,ENSMUSG00000043987.18,Cep164,chr9,-,45805985,45807644,45803172,45803328,45809703,45809908,30761,"21,30,25","2,3,2","23,21,21","0,0,0",1758,99,1.70E-08,5.36E-05,"0.372,0.36,0.413","1.0,1.0,1.0",-0.618,SE
30840,ENSMUSG00000054423.14,Cadps,chr14,-,12486524,12486593,12485640,12485658,12488980,12489104,30840,"170,172,161","345,371,389","101,153,101","455,468,303",168,99,7.91E-05,0.019591724,"0.225,0.215,0.196","0.116,0.162,0.164",0.065,SE
30889,ENSMUSG00000041769.13,Ppp2r2d,chr7,+,138848458,138848665,138846611,138846704,138860836,138860909,30889,"2,1,4","0,1,0","6,5,2","0,6,2",306,99,0.000274764,0.044613809,"1.0,0.244,1.0","1.0,0.212,0.244",0.263,SE
30963,ENSMUSG00000039000.8,Ube3c,chr5,+,29592118,29592302,29590828,29590956,29597068,29597184,30963,"10,6,12","274,294,295","30,21,17","287,339,241",283,99,0.000105222,0.024148257,"0.013,0.007,0.014","0.035,0.021,0.024",-0.015,SE
31102,ENSMUSG00000029817.11,Tra2a,chr6,-,49252802,49253108,49252381,49252515,49263837,49264011,31102,"4,7,11","120,124,96","12,27,16","89,126,90",405,99,6.98E-05,0.018497977,"0.008,0.014,0.027","0.032,0.05,0.042",-0.025,SE
31262,ENSMUSG00000026384.13,Ptpn4,chr1,-,119773228,119773271,119765877,119765922,119802322,119802422,31262,"6,2,15","3,4,1","7,15,4","1,0,0",142,99,4.60E-05,0.014415737,"0.582,0.258,0.913","0.83,1.0,1.0",-0.359,SE
31348,ENSMUSG00000030077.11,Chl1,chr6,+,103714444,103714606,103711066,103711246,103715267,103715399,31348,"477,590,506","18,11,26","338,537,452","47,28,35",261,99,1.80E-05,0.007605226,"0.91,0.953,0.881","0.732,0.879,0.83",0.101,SE
31414,ENSMUSG00000003680.15,Taf6l,chr19,-,8785121,8785178,8783834,8783994,8786209,8786281,31414,"29,59,41","0,0,1","58,38,39","5,5,3",156,99,2.26E-05,0.008688015,"1.0,1.0,0.963","0.88,0.828,0.892",0.121,SE
31418,ENSMUSG00000032333.6,Stoml1,chr9,+,58260797,58261013,58260226,58260422,58261645,58262520,31418,"309,362,315","1,0,6","327,358,276","17,12,3",315,99,8.96E-06,0.004904588,"0.99,1.0,0.943","0.858,0.904,0.967",0.068,SE
31419,ENSMUSG00000032333.6,Stoml1,chr9,+,58260808,58261013,58260226,58260422,58261645,58261885,31419,"156,204,168","1,0,6","175,179,149","17,12,3",304,99,2.03E-05,0.008372797,"0.981,1.0,0.901","0.77,0.829,0.942",0.114,SE
31542,ENSMUSG00000004558.15,Ndrg2,chr14,-,51911085,51911127,51910505,51910785,51911465,51911546,31542,"292,285,370","119,014,821,364","626,428,366","13,381,153,901",141,99,1.85E-09,8.44E-06,"0.147,0.119,0.16","0.247,0.207,0.222",-0.083,SE
32392,ENSMUSG00000086155.7,9430041J12Rik,chr7,-,4074832,4075495,4074124,4074262,4076214,4076284,32392,"8,8,7","1,0,0","1,9,1","2,2,3",762,99,9.45E-07,0.000970698,"0.51,1.0,1.0","0.061,0.369,0.042",0.679,SE
32442,ENSMUSG00000024011.16,Pi16,chr17,+,29326847,29327633,29326273,29326362,29327837,29327970,32442,"4,14,6","3,2,0","17,11,15","0,0,0",885,99,1.41E-05,0.00641962,"0.13,0.439,1.0","1.0,1.0,1.0",-0.477,SE
32611,ENSMUSG00000027620.16,Rbm39,chr2,-,156178879,156178952,156177160,156177385,156179176,156179240,32611,"58,51,43","195,246,241","69,88,101","206,221,157",172,99,8.37E-06,0.0047622,"0.146,0.107,0.093","0.162,0.186,0.27",-0.091,SE
32688,ENSMUSG00000030706.17,Mrpl48,chr7,-,100559747,100559917,100552578,100552681,100565193,100565279,32688,"269,303,327","2,1,2","447,322,243","18,6,3",269,99,2.43E-05,0.00907137,"0.98,0.991,0.984","0.901,0.952,0.968",0.045,SE
32692,ENSMUSG00000030706.17,Mrpl48,chr7,-,100565193,100565427,100552578,100552681,100571251,100571289,32692,"11,2,6","1,0,0","24,14,3","5,1,3",333,99,6.88E-05,0.01847566,"0.766,1.0,1.0","0.588,0.806,0.229",0.381,SE
32764,ENSMUSG00000028078.14,Dclk2,chr3,-,86788621,86788634,86786152,86787412,86789311,86789490,32764,"2,1,1","0,0,0","1,2,1","1,3,2",112,99,8.04E-07,0.000868939,"1.0,1.0,1.0","0.469,0.371,0.307",0.618,SE
32926,ENSMUSG00000002871.14,Tpra1,chr6,+,88908183,88908316,88907940,88908072,88909289,88909376,32926,"116,107,139","1,0,0","126,113,94","2,6,4",232,99,0.000175268,0.033615413,"0.98,1.0,1.0","0.964,0.889,0.909",0.073,SE
32927,ENSMUSG00000002871.14,Tpra1,chr6,+,88908250,88908316,88907940,88908072,88909289,88909376,32927,"59,57,65","1,0,0","47,57,45","2,6,4",165,99,3.20E-05,0.010919007,"0.973,1.0,1.0","0.934,0.851,0.871",0.106,SE
33069,ENSMUSG00000032615.14,Nt5m,chr11,+,59860749,59860810,59852790,59852891,59874552,59874667,33069,"273,277,317","2,4,1","338,351,246","17,10,7",160,99,8.34E-06,0.0047622,"0.988,0.977,0.995","0.925,0.956,0.956",0.041,SE
33137,ENSMUSG00000053453.9,Thoc7,chr14,-,13957061,13957180,13954538,13954656,13957553,13957631,33137,"1,4,1","12,33,27","21,5,12","44,16,11",218,99,2.75E-06,0.002175271,"0.036,0.052,0.017","0.178,0.124,0.331",-0.176,SE
33138,ENSMUSG00000053453.9,Thoc7,chr14,-,13957061,13957180,13954538,13954656,13960867,13961160,33138,"1,3,1","4,18,22","23,5,12","13,13,7",218,99,9.11E-07,0.000959381,"0.102,0.07,0.02","0.446,0.149,0.438",-0.28,SE
33139,ENSMUSG00000053453.9,Thoc7,chr14,-,13957061,13957180,13954538,13954656,13961184,13961277,33139,"1,4,1","42,55,55","22,9,12","41,46,47",218,99,4.81E-09,1.80E-05,"0.011,0.032,0.008","0.196,0.082,0.104",-0.11,SE
33273,ENSMUSG00000037266.18,Rsrp1,chr4,+,134925776,134925821,134925292,134925432,134926734,134926818,33273,"2,12,4","161,154,211","4,13,14","144,97,44",144,99,0.000178122,0.033876166,"0.008,0.051,0.013","0.019,0.084,0.179",-0.07,SE
33757,ENSMUSG00000026927.17,Sdccag3,chr2,-,26385497,26385609,26385082,26385145,26385989,26386063,33757,"159,198,208","7,9,7","214,291,215","2,3,0",211,99,7.31E-06,0.004481916,"0.914,0.912,0.933","0.98,0.979,1.0",-0.067,SE
34245,ENSMUSG00000097248.9,Gm2694,chr8,+,87513808,87513896,87473393,87473448,87521735,87521813,34245,"4,3,1","1,3,2","15,3,2","2,0,0",187,99,3.09E-05,0.01071789,"0.679,0.346,0.209","0.799,1.0,1.0",-0.522,SE
35491,ENSMUSG00000031986.6,Sprtn,chr8,+,124900206,124900335,124899075,124899175,124901624,124901892,35491,"43,55,30","0,0,0","51,31,43","2,1,6",228,99,5.16E-05,0.015126279,"1.0,1.0,1.0","0.917,0.931,0.757",0.132,SE
35644,ENSMUSG00000051985.12,Igfn1,chr1,-,135966675,135971160,135966064,135966189,135971905,135972178,35644,"1,4,1","0,0,0","12,1,2","2,0,2",4584,99,9.35E-10,6.40E-06,"1.0,1.0,1.0","0.115,1.0,0.021",0.621,SE
35725,ENSMUSG00000053714.8,4732471J01Rik,chr7,+,25377982,25378105,25376822,25376870,25384794,25384882,35725,"4,2,3","1,1,3","2,9,1","0,1,0",222,99,6.24E-05,0.017324783,"0.641,0.471,0.308","1.0,0.801,1.0",-0.46,SE
36718,ENSMUSG00000057193.8,Slc44a2,chr9,+,21343134,21343247,21342963,21343047,21344831,21344963,36718,"75,70,71","3,4,5","120,84,76","0,0,0",212,99,1.15E-05,0.00582557,"0.921,0.891,0.869","1.0,1.0,1.0",-0.106,SE
36854,ENSMUSG00000030386.18,Zfp606,chr7,+,12481117,12481181,12480934,12481026,12489569,12489696,36854,"0,3,0","28,39,38","4,5,7","34,35,22",163,99,7.84E-05,0.019591724,"0.0,0.045,0.0","0.067,0.08,0.162",-0.088,SE
37176,ENSMUSG00000028637.15,Ccdc30,chr4,-,119367809,119368017,119359557,119359737,119377210,119377238,37176,"3,0,1","0,2,2","3,2,2","0,0,1",307,99,1.31E-05,0.006318657,"1.0,0.0,0.139","1.0,1.0,0.392",-0.418,SE
37472,ENSMUSG00000029470.15,P2rx4,chr5,+,122714398,122714546,122707543,122707787,122718312,122718384,37472,"45,36,35","0,0,0","57,53,43","2,3,4",247,99,0.000150557,0.030485481,"1.0,1.0,1.0","0.92,0.876,0.812",0.131,SE
37656,ENSMUSG00000005360.14,Slc1a3,chr15,-,8687710,8687812,8680520,8681176,8688287,8688425,37656,"1,0,0","4,3,1","3,3,4","4,7,4",201,99,0.000140824,0.029402267,"0.11,0.0,0.0","0.27,0.174,0.33",-0.221,SE
37673,ENSMUSG00000042167.6,Papd4,chr13,-,93171822,93171892,93168390,93168467,93174639,93174706,37673,"71,68,65","1,2,0","70,60,61","2,5,8",169,99,0.000141241,0.029402267,"0.977,0.952,1.0","0.953,0.875,0.817",0.095,SE
37834,ENSMUSG00000018126.15,Baiap2l2,chr15,-,79258803,79258847,79258194,79258652,79259187,79259395,37834,"2,8,1","0,0,1","2,3,0","1,2,2",143,99,8.55E-05,0.020534304,"1.0,1.0,0.409","0.581,0.509,0.0",0.44,SE
